Review,Label
I did love using Spotify! Not anymore since I'm ANNOYED that ALL of my playlists are gone for some reason...,1
"a new updaye and same issue as below. last time I had to contact support to fix it. used to love it. a few weeks ago after an update, I stopped seeing a notification in my pull down menu. The app is also switching to playing on the phone after I turned the car off post Bluetooth. Neither of these were ever an issue, I changed nothing about my phone setup.",1
"Right now as soon as I start vacation it is not working, not loading. I've uninstalled, reinstalled, forced stopped, restarted my phone. This is beyond annoying!!! Edit, got a new phone and app still not working!!! Everyone else in my family plan has a working spotify except myself and I am the plan account holder.",1
I'm an artist and Spotify doesn't even let me listen to my own song. It keeps playing other songs that I don't like :)),1
The only reason I returned to this God awful app is to watch jre. Although I haven't been able to in over a year because their mobile app is so poorly made I'll end up waiting five minutes for something to load just for it to buffer every twenty seconds without fail. Beyond frustrating to use even without the ads. I couldn't recommend this app any less and I personally believe an honest to God 8-track would be an improvement to whatever the hell Spotify claims to be.,1
"Fix the app! Keeps crushing, plays what ever it wants, doesn't react, if I want to switch it off I need to close it from the background.",1
Whenever I open the app and numerous times while using it I get a message that I should turn on Bluetooth. I know Bluetooth is off. I turned it off. There are no Bluetooth devices where I am. It has become so annoying that I am looking for an alternative,1
My app won't even open... I have tried reinstalling it and it still won't work..,1
The app will not open to the log in page,1
"FIX SPOTIFY, I have explicit content on, yet it won't let me play the songs, FIX THIS PLEASE.",1
"Spotify was great until all of a sudden I logged out for 1 quick second and now I can't load into the app and I'm stuck in the loading screen with the logo for the past 3 days, it'd be 5 stars if this was fixed.",1
"Been having this problem recently where I am only stuck on a Spotify logo basically the loading screen where I have to wait before it loads. I've been waiting a lot just to see the damn loading screen for hours. I tried uninstalling and redownloading it but nothing works I tried a lot of ways such as restarting my phone, clearing data and cache, refreshing the app but nothing happens just that damn logo and a black screen surrounding it. I can't believe this. Fix this damn app.",1
"Spotify was best in the beggining, you can play any song you like and I believe to be add free, However like 1 month after download when I click a song It doesn't even even play the song I chose. I don't know if this happens with other people on Mobile however it is very annoying click a song only to hear something else.",1
"Free spotify tends to get more insidious the more you use it to frustrate you into paying for premium, to the point that it would play 2 songs then 3 ads repeatedly",1
It doesn't let u choose what music you want to listen to one u press on a play list it goes on shuffle and u can't change that unless u buy premium,1
"It just stops playing music and podcast it will work for a song or two or 10 minutes into a podcast then it just stops, play bar is going like you just started the app up, doesn't remember that played a song or where it stopped in song or podcast. Then you have to go back in the app find where you stopped hearing the content. Got full bars, 5G unlimited plan no where near the ramp down limit so it's not that. Pandora and utube music play just fine. Starting to wonder why I pay for this when it",1
I mostly use the app for exclusive podcasts like JRE and appreciate Spotify as company as a whole but the app crashes all the time. Frequently when I go to listen to a podcast the podcast doesn't come up so if it has video I can't see it or skip ahead or go back within the podcast its as if the app doesn't register its playing. If the app was more reliable I would like consider using it for music and upgrade to premium account but the frustration isn't worth it.,1
sptify is a nice app . but it dosent let us enjoy the music. Ads every second and only 5skips a day! its forcing the user to pay. and thats lame .pls let some freedom for the useres so they dont hate this app.,1
Last update won't let the app open!!!!,1
Thumbnail is other artists and songs item list of another artist,1
The stupidest app really. You take premium for a week and you can download only 30 songs?! Disgusting. Never spending one more penny on this useless app.,1
Trash app wouldn't even use if Joe Rogan hadn't moved over. Literally randomly just changed podcasts and pauses for no reason all the time.,1
"I've been using this app for 4 years,but the new update is getting on my nerves.If you want to listen to a song you can't listen to it first if you even wanted to, instead it puts the songs in a order where you can't choose which one you wanna listen to first. Not only that, but when I tap on a song to listen to it instead of showing the play button it shows other songs and not the one I wanted to listen to. It is also frustrating when I wanna play a song on my playlist.",1
"Constantly stopping, regularly not showing playback options and offline mode is spotty at best.",1
Why the hell cant i play my playlist do i need to shuffle it? Stop trying to give me songs that are like the songs in my playlist. Just let me listen to my damn songs its annoying,1
"The app has horrendous lag on my Note 10+ yet works fine on my brother's phone, I am fully updated to the newest version I can, and the issue persists. There is something deeply wrong with this app, and it needs to be figured out soon.",1
"Many problems with this app. #1 You can?™t even play the songs you want. Every time I shuffle play liked songs or my own playlists it just plays songs that aren?™t even there. #2 Too much ads. #3 Whenever I search for a song, I have to go through every single playlist that appeared till I find the one I want, sometimes I don?™t even find it. #4 You have 6 skips every hour but can?™t even play what you want so I just skip to the song I want but then my skips are just wasted. You need to fix this.",1
This app is so annoying....after the last update all playlist has under go on shuffle mood and you cant disable it without buy a premium...... and you cant change song over 6 time..... this is so disappointing..... I am going to uninstall this app,1
"Since mid May 2022, I can't play anything on Spotify. All of my playlists are either empty or have like 2 songs on them. Even official Spotify playlists are empty. Edited: There's been 4 updates since this post and I still can't listen to any music. I pay for this and I can't use it. The website works but I can't download a playlist there so I have to use my mobile data. I'll be switching to Pandora, I guess. I prefer Spotify but I can't use it! ?˜¡",1
Keeps asking to allow Bluetooth. I have said yes and later and it won't stop every time I open the app. So annoying,1
I will be in the middle of a podcast and it'll change to another episode of a different podcast,1
"Even with autoplay off for similar songs, whenever I start playing a playlist it plays songs that are suggested and not from the actual Playlist.",1
I Used to Love This app a Lot.... Many Amazing Songs and everything is so perfect ?™‚?˜‡,1
Since I updated the app won't open.,1
"Keeps saying no internet, when set to offline, when stuff I'm trying to play is downloaded stuff? Turn to online with my wi fi same gd thing? Worked great for years now this? Why do i pay for premium?",1
"Just a cash grab at this point, they stopped giving me my 30 minutes of uninterrupted music and I don't know why, I can only skip 6 songs (and it's extremely frustrating when a song I don't know comes on that I didn't put on my playlist) I can't even chose the song I want to listen to and the audio keeps skipping during the songs, just use an adblocker website and listen to music that way guys",1
There was like 1 billion ads and I didn't even get the songs I wanted,1
Not having 30 minutes of commercial listening.,1
Forget this. Im going back to Youtube. At least there i can listen to the songs i want instead of my 30 ad free minutes being recommendeds of what i listened to last week. 10/10 do not recommend this app. Alot of problems built into the app on purpose just to pressure people into buying their premium. Premium in their case being a decent app that just lets you listen to your music which i shoukd get anyway. Total ripoff,1
Whenever I try to play songs it just plays a random song. Unusable.,1
I try to play the song on my Play list and Play songs I didn't add,1
Love this app but kinda silly how you have to pay to listen i mean seriously! I rather listen to my music on YouTube.,1
I started payin for Spotify but is stops playing. I don't know why. Actually i am paying exactly for its playin in background. But it doesn't. Play button disappeared anyway. I can not shut it down. Unbelievable!,1
Plays songs that I didnt even add to my playlist,1
??¸??¸??¸??¸??¸?Ž´DONT DOWNLOAD Bad app for misic it contains frequently ad 2:1RATIO OF ADS,1
Currently the play bar is disappearing from the bottom of the app constantly. Extremely frustrating and yet marked as resolved according to their website. Will be leaving 1 star review until this is fixed properly because it's a core feature that should never be broken (for an extended period of time at that) in a music app.,1
Any other Android users having issues with the app? I've read alot of us are experiencing the same issue after updating the app..once it's updated and you try to reopen it stays stuck on the logo....its trying to load up but never does! Extremely frustrating when you can't speak to a human. All Bots when trying to resolve the issue! Back to Pandora I go!?˜­?˜­?˜­?’”?’”?’”,1
Too many problems not getting fixed! Anyone that pays should get a free month! ?¤¬,1
"Everything is almost alright. Whenever I play my liked songs shuffled, after couple of my liked songs are played a little after you play song THAT I NEVER LIKED WHY PLAY THEM WHEN I HAVEN'T LIKED THEM. FIX THIS. Not only that every 10 minutes i get an add. Don't hmu with the bs of not bothering you with adds for 30 minutes. THANKS FOR DISABLING MY ACCOUNT AFTER I WROTE THIS, everything was fine before I rated this.",1
Performance is very poor When i search for music and I tap the play button it play different much,1
"Great desktop version, free version on app is obviously worse. You get what you (don't) pay for I guess. Appreciate that ads are needed but there seem to be significantly more. That's a minor whinge. The fact the app throws random songs into your playlists is extremely annoying.",1
Spotify was good untill they started the 8 ads in a row deal,1
"I tried logging in but I keep receiving an error message of ""offline kindly connect to the internet"" which Is very annoying because I'm very sure I'm connected to the internet.Not until I uninstall and reinstall and now I have to redownload my songs.",1
"I've been using and paying for Spotify premium since I was in 7th grade. I am now a college sophomore and thinking of cancelling my well-loved subscription because of the constant skipping of songs. I don't know why or when exactly the problem started, but almost every song skips like a bad record and I haven't found a single effective solution. reinstalling, reporting the bug, opening and closing ect ect. I love this app and I would hate to lose it, but this issue is incredibly frustrating.",1
New update is horrible. Not being able to pick which song and my playlist constantly shuffling. I recommend SoundCloud or YouTube Music.,1
"App constantly plays the same songs regardless of using shuffle. For example, today while not driving the app is playing all the songs it played yesterday while driving. Sucks.",1
"I will never pay for Spotify. It's a scam. Literally every other song is an ad an then when I am able to catch a commercial free period, you guys ruin it. How do you let a 4 minute song go over 6 mins and had I not used one of your skips my whole 30 minutes would have been wasted on 1 song. It's absolutely ridiculous",1
"What is up with free Spotify. I get that I'm not going to get the best version of the app but you only have 6 skips. The 6 skips are that bad but pair it with when you play a playlist it just plays random songs that aren't even on your playlist. So you skip those song but then the app is like: ""woah slow down instead of skipping try editing your playlist?"" And you can't edit your playlist because it's playimg random songs. And when you search noooo it has to play more random songs.",1
Use any other app. Constantly stops playing for no reason. Sometimes stopping after 5 minutes or less.,1
"Loved it, but then the app started getting really buggy and now it thinks there's no Internet access when I can easily connect with other apps. Going to cancel subscription.",1
Its a great app but.. Since the new update spotify is just no?? you cant even play your fav song over and over why did you removed that in the app idk whos idea to put random songs in your playlist who EVER thought of that is a horrible idea,1
Why pay for premium if there's still going to be ads every 7 minutes? Is there something more I have to do to turn the ads off??,1
"The app has been getting more and more buggy and even with a subscription, I get pop-ups advertising in-app podcasts I have no desire to listen to.",1
"Every couple of months the app's 'fun' side rears it's ugly head. I'm talking the sound cutting out for no reason till you open the app again, downloaded files that are in the downloads folder not playing till you're back on wifi or turn your data back on and the app not showing on your device that anything is playing when it clearly is. As we speak, Spotify started playing again randomly after cutting out for 10 minutes. Thanks Spotify.",1
"Lol. Idk why did I bother to came here. The app doesn't work at all. It just show the logo, no matter how long I try to wait, and that's it. I can't even log in to my account. Tried to uninstall and reinstall for several times but it's just useless.",1
Constantly has player issues where it'll randomly stop playing and you need to reinstall to fix it. Just use the browser version instead.,1
"I've been having issues connecting with remote play, my phone doesn't allow me to play songs directly from my favorite/hearted songs. Edit: This has been an issue for almost a year.. half the time I can't play music unless I click the shuffle button, it doesn't let me select individual songs. Not sure what I'm paying for at this rate. Tested on two Pixels and a Moto.. Edit 2: still broken two months later, collectively over a year. should i just give up??",1
"Don't like the advertisements so much. Lately they've been getting lengthy with sometimes 5 in a row, which throws a wrench in my workout.",1
Good for nothing this app is. They have to update themselves. If not nother Yahoo.,1
It is alright but as soon as the premium runs out it sucks because if you try to play a song you searched up you just get some other song instead of what you clicked on so basically you have to pay to listen to the music that you want also it now sometimes refuses to give me my six skips per hour because I used it yesterday and today used three skips and it said that I have used my six skips also not to mention it now gives me almost three ads in one ad and the thirty minutes don't work anymore,1
"Poor...30 seconds ads never felt like they last a long time till now. Especially when you're just trying to play music. I get that they need money...but bro...right in the middle of the Playlist? What's the point of listening your favorite song If an ads ruins your mood, hype and vybe just because you don't have premium.",1
I think it is the worst app ever i have used. This app is showing ads after every 1 or 2 songs which is really a pathetic thing. I don't want to gibe even 1 star also but without it the review won't be posted.,1
i cant open the app : ( tried installing-uninstalling the app multiple times already... still not responding,1
"After this last update the app won't even open ok my phone, it's just stuck on the loading screen",1
"I loved spotify, but the most recent update makes it where I can't pick what song is playing, and it just plays randomly and never plays music on my playlist anymore, if this is the new Spotify, I will be deleting Spotify and use something else, now I also can't see what is even on my playlist anymore, it just has a list and not a playlist",1
Tired of your ads ?˜‘ uninstalling it?˜‘,1
"Y'all should add some features that will make the app incredible. One, add a feature that can allow users to play all offline songs. Two, add a supermix. And three, add two tabs on the home page that will say ""music"" and ""podcast"" it's time to separate music from podcast. Also, make it easy to download podcast episodes. I want to enjoy a podcast show without any pausing(buffering). Maybe auto download.",1
Annoying. Stop shuffling my music!,1
Doesn't let me skip recommended songs even when I had skips left,1
The app is not working properly . Dwonloaded songs were shown in llibarary but not play and now dwonloaded songs column is not shown on my library . me also buy the premium for dwonload song Worst app I have ever used,1
Failure to launch. Even after multiple unistall and reistall doesn't get passed icon screen. 0/5 stars not Samsung friendly.,1
"App always going off lately! Very annoying. I thought I was the only one, but reading reviews here, many facing same issue.",1
Keeps crashing when I open it.,1
So I was using Spotify for the last two years and now am having some issues. Whenever I get a message notification from WhatsApp then notification beep sound continues. No matter what I try the beep sound continues. I don't know whether it's happening because my phone have some bugs or Spotify having some issues. Need an explanation if it's possible.,1
"No mather what i do, it will keep playing. I close and it playes again.. damn stupid app...",1
Why the app always force stop... After few it will stop.,1
I like the app but i hate hattteee when i try to find songs they are shuffled with others songs i dont like and also my playlist,1
What happened??? I can't pause it anymore. When I play something I don't get any of the buttons showing up on my phone. I can't pause and it won't even show what I'm listening to. I've even had it play right over other apps like books. It's become complete garbage.,1
When I was enter this app it's took more time to loading,1
Why there is no previous feature in my application this also a updated version then why I don't have fix this issue fast................... As soon as possible ............?¤¬?¤¬?¤¬?¤¬?¤¬,1
App won't open. Just crashes,1
"Gives me a blank spotify logo on a black screen when i try to log in, and has been ""loading"" for over 20 minutes. im paying 11.99 a month for this?",1
Need a very very very high connection,1
"I used to use YT vanced, it was a good app for BG music then i downloaded this, no doubt this is a good music streaming app but ads after every song?? One ad says that 30 mins interrupted songs and after that song again there is a ad, disappointed",1
"7.5.22 App has been glitchy the last few days. Podcasts stop every 10 minutes. No control buttons, can't pause or back up. Normally this is fixed in short order but it's been too long. I mostly like this app. One ask I have is to make autoplay settings separate for podcasts. Depending on where I am when I select an episode, a new one may or may not autoplay at the end. I want autoplay for music but not for podcasts... please and thank you! Also shuffle available from the top of all playlists?",1
The daily mix is the same music every day nothing new. Don't now wy they mix it every day with the same music.,1
It's an absolute cheating against those people who don't buy Spotify Premium... Because there are 3 long nasty ads after each and every song... I'll delete my account if you don't reduce those long ads after every song...,1
Will pause songs randomly of you don't give the app permission to run 24/7 in thr background without restrictions on android. I do t want it starting or running in the background when I am not using it. It acts like I lost signal when using it if I have it as a sleeping app when not in using it. I canceled my premium membership because of this issue. Why pay for music that skips because you don't want it running all the time when not in use.,1
Completely unusable app. Literally crashes when you attempt to launch it. Don't know why I pay for their service.,1
"PODCASTS DO NOT PLAY. I PAY FOR PREMIUM, MUSIC WORKS BUT NOT PODCASTS.",1
"Loved spotify and have used premuim, meaning I pay, for years now. HOWEVER, for at least two months now the app has been crashing, randomly pausing my music, and not displaying any banner or display for the active audio. I've been very patient and stuck with an app I have appreciated, but that might change if spotify does not fix these issues soon.",1
More data it's taking 30 min 400 mb it took,1
THIS SUCKS i literally picked eroplanong papel and other songs play like what? Spotify fix this and ill give you a better review its rlly annoying you better do something about this!,1
"Too many ads,not playing the correct song that i choose.",1
"Randomly skips my songs, won't let me pick specific songs in my playlist, literally missing basic functions you can find in 99% of other music players if you don't buy premium, they want to make it as mind numbing and painful to use their app as possible so you can give them money for something that others can give you for free! Atleast with youtube I can pick songs from my playlist to play without skipping through my playlist with shuffle.",1
I update new update of spotify then I open the app then my library is deleting my library song fix this issue,1
"An ad every other song, glitches all the time. Suggested songs are repetative and annoying.",1
My Spotify is not opening I am trying from so long but no response please fix this problem as soon as possible whenever I open it the logo of Spotify appears and it doesn't go for for so long I keep waiting that when will it open and when will I be able to enjoy the songs please fix this problem I want to use Spotify I haven't use it from so long,1
Way too many ads,1
Poor user interface. You have to wait >10s for albums to load even when offline. Why does the app keep trying to connect when in offline mode and phone airplane mode??,1
"Very buggy lately (July 2022). The app constantly bugs out, loosing the now playing bar and becoming unresponsive. The only way to stop play back is to force stop the app.",1
Way too many ads at this point I listen to more ads than music,1
"The app keeps crashing, songs disappear, had to make new accounts cause it wouldn't let me sign in even if I changed the password and now it just won't open. I'm done, peace out!",1
"Extremely infuriating, I pay for Premium and Spotify wont even let me play the songs in MY playlist without playing a random ""recommended"" one, and there is no solution for this, and if there is they have done an incredible job of making the UI as confusing, cluttered and unnavigatable as possible. Unsubscribed, am now using a competitor, which is a lot better, for free.",1
"App is not working, it won't load... It only shows the Spotify symbol and it won't do nothing",1
No obvious way to close the app. It seems to want to run in the background all the time. Not sure why I would want that feature? Uninstalled.,1
App stopped working on Pixel 6 with latest update. Force closes instantly.,1
"It's been a month of waiting, I'm still looking at my screen a logo of Spotify how nice isn't.",1
What happened? Since July 4th the app won't work on my phone. It keeps stopping or shutting off completely and it won't play in the background. I used this app for sleeping and can't. There is also no way to skip or relisten to anything. Please fix! We pay premium and don't want to find another app for music and podcasts.,1
"Fix the shuffle ""always on issue"" I'm a paid member and doesn't even give me an option to unselect shuffle anymore. Frustrating doesn't even describe it.",1
I can't open the app it only displays the logo. I tried clearing the data and cache but still doesn't work.,1
"It's extremely annoying that I need an internet connection to view my ""downloaded"" content. That tells me that it isn't truly downloaded. In addition, the app will suddenly show that nothing is downloaded, and content is simply listed in my ""episodes."" Later, even though I haven't done anything and wasn't near wifi, it will show my content as ""downloaded"" again. Shouldn't the app actually download my selections to my phone?",1
The play bar usually disapear even though I uninstalled and installed the app several times!! Please fix this.,1
"After this last update, my app keeps opening and crashing. I tried uninstalling and reinstalling but to no avail did that work. Such a shame because this would have been a 4 star review. I hope they fix this issue soon",1
"I used to really love this app, so I ended up going Premium. However, for a few months now there has been countless problems. Music or podcasts constantly pausing, the bar where you can skip or pause constantly disappearing. I've contacted Spotify and done everything they've asked, but nothing works. I think they need to admit there is a problem with the app that needs fixing.",1
Bangla & Hindi songs collection is so poor! Increase more songs.... ?Ž§,1
"SECURITY ISSUE. The accounta are not secure, avoid signing in with your email service if you cannot avoid using the app. Have been using it for almost a year to discover this. Your login information is NOT secure. Apart from that.. App is not upto the standard. Bells and whistles but no quality. Low quality customer support for a paid service. The audio is very low quality, also the support executives have zero clue about their own product.",1
"i accidentally pressed log out and now It's stuck at the logo screen. I've uninstalled and intalled it numerous times, cleared the data and cache and yet i still can't totally access the app. please fix this i can't lose my playlists there :(",1
"What is this I open the app but the app not start I try all time i check my mobile network, then I use wifi network then I reboot my phone, but the app not start. If the app not work I uninstall the app and i say all don't download the app.",1
So I have the family pack which allows up to 6 devices and when I go to download my play list it says to many devices ( we only use 4) so I log everyone out and still same problem fix it Now or loose a long time subscriber,1
"App won't go to log in screen, just shows splash screen",1
Gave it 3 stars coz it says listen to no add songs for 30 mins and after every song it is showing me an add please correct it or should i find another app ??˜‘?˜‘?˜¡ I heard about karaoke mode when is it gonna come hmm??,1
"Break comes again and again, the mind is bad, that's why I am deleting this app, bad app is bad",1
"it won't let me past the opening screen with the logo I tried re Installing, clear data/cache, force stop , restarting device nothing seems to work plus I don't get canvas feature so I'm gonna cancel premium",1
"Now it stops when you open another app. Music keep randomly stopping this is on a playlist I have downloaded, also app keeps crashing AGAIN. I cancelled my premium because of the problems before. I can't see me keeping it as not much has changed, always problems",1
Latest update is rubbish. The app is not even working atm. First on my car ay. Now not on Android phone at all. Trying to reinstall the app. Get you stuff together I pay for a working app. Not this,1
"Constamtly randomly pauses, or doesn't let you press play at all. Terrible for a paid for service",1
Worst app I ever seen too much problems. My recommendation please do not download this app..,1
First of all I had to make a new account because it wasn't giving the option for mobile login. Then now when I play a song on shuffle or normally after every skip it reaches the first song I played and it's frustrating seriously,1
"Pls fix the bug i can't open Spotify since yesterday 07/4/2022, pls i can't open Spotify not gonna lie i can't pls help me or fix it, thank you.",1
Had all my music saved to my sd card yet when Spotify updated I lost everything and it won't let me go back to sd card as it keeps trying to download to the phone. There is no problem with my sd card so I blame Spotify for stressing me out unable to use app now offline,1
The song which I want to listen is not played.For example I want to play lut gaye from Jubin Nautiyal.Other song is played but not lut gaye.Very sad.,1
For those who are tired of the ads provide by Spotify. Just simply download Spotify from happy mod it's 100% safe and secure and it's exactly the same as the original version you will never get ads and you can also download your favourite songs ?‘Š[thank me later ?ºï¸],1
"New update sucks, I hate the add to queue option when I press on a song. Just play the darn thing",1
I hate it because when I play a song I couldn't hear anything and if I download a song it keeps kicking me out of the app,1
Option of being able to just hide specific recommendation is just gone?!,1
"App stuck on load screen, even after multiple uninstalls.",1
Welcome to the ad app,1
"It keeps randomly pausing podcasts, it's not allowing me to play a searched song, and pause/pause button often dissappears which means I have to close app and start again. And all this using the paid version.",1
If there is power cut and when light comes and you try to play some music it say no network connection,1
Well organised app but reason for 2 stars are 1.) Lots of ads after every 2 songs there's an ad 2.) Connected to wifi with avg speed of 10mbps still there's a network error so I have to close app and open again 2-3 times to try my luck,1
For real bro... 6 skips an hour. Were putting limits on skips now how money hungry can you get,1
Horrible when you click on a song it doesn't play that song it plays a playlist and too make matter worse you can't even play specific songs on a playlist you created,1
"Stupid app, borderline greedy. Forces use to use premium, or else you almost couldn't even listen to your album. Why the auto shuffle? No one needed that thing",1
"can't really complain , except that sometimes it just stops playing music... this is honestly very irritating , i'm assuming it does this , because i don't a subscription but all in all , i highly recommend it , good quality music edit : I canceled my subscription 2 months ago because I couldn't deal with the double deductions every month. They still deduct money from my account and they are refusing to refund me my money. If you know what's good for you, you will download Apple Music.",1
It's a good app but the ads are just annoying and I don't know why we get 6 skips per hour like why not just remove the feature and sometimes I'll be in a sad mood and then an ad will come on and will ruin the vibe And and then another add will come on but look it's a very good app but just lower the ads and remove the 6 skips per hour thing please?!?!,1
"Since the new update, the ""now playing"" tab keeps disappearing and I can't even pause or click next track. After a while, the track stops. I have tried uninstall and install it again, but it keeps happening. Pls fix the bug, it's annoying.",1
Lately the app doeasn't show itself and I can't control it like pause or play or close it. Sometimes I restart the phone itself!,1
Queue related things have been bugging for many months. Songs randomly skipping and queue sometimes just wiping itself. Adding songs sometimes deletes other songs from queue. Really annoying as queuing is one of core functions.,1
"Back then, this app was good and smooth. I've noticed some upsetting developments in the last several days. When I start opening my Spotify app, all I have seen is the logo. It's crashing and freezing at the same time. I've still thought of trying those Tutorials on youtube, but many of them didn't work. So I'm expecting that this concern of mine will be fixed immediately.",1
It takes forever to load know and ive never had a problem woth it til 2 days ago. I have to exit out of the app and go back in multiple times before it will fully work...,1
"Spotify helps me reach out to ebooks, podcasts and all interesting stuff all at once.",1
"My Spotify keeps crashing, please work on it.",1
"I have a Samsung A20 that recently had a software update and since then the app is completely unusable. My entire library is gone and I have no history so release radar and discover weekly along with other personal playlists are completely gone. I've uninstalled and reinstalled to app several times. I tried going offline o n both mobile and desktop and reconnecting hoping they sync. Logged in and out over and over. I'm annoyed to say the least. UI is version 3.1, android version 11.",1
This app is not open I install 3 times,1
Keeps telling me to check my internet connection. Can't play anything,1
This apps is not Good I cant disconnect to monthly subscription ?˜¡,1
"Getting worse by every update so laggy and even tho i have premium i cant listen music when i dont connected to internet, my whole library wont update and be useable without internet even when i opened offline mode",1
The waste app I have seen .30 min per 1 add they will say but 2 songs per one add . The waste and lie app I have seen .,1
"The last update broke the app, it stops playing randomly, doesn't show anything currently playing when there is something playing (no bar down the bottom or on the phone's notification Panel). Have tried uninstalling and reinstalling but to no change.",1
"Used to be my favorite music apps but after log out, i can't open the apps in my phone",1
App constantly crashes and is very buggy,1
Can't use the search option anymore. Keeps on saying 'No internet connection' while my internet works just fine. It's getting impossible to use Spotify with all these bugs. Please fix it.,1
"The apps keeps crashing anytime I try to make a Playlist, and even then I can't listen to a single song or podcast because ""my internet connection is not responding"" or something, it says as I play YouTube videos just fine. Even created Playlist appear to be empty. Every. Single. One. If I try to make a Playlist and it doesn't crash for some damn miracle as much as I add songs the Playlist it stays empty... and I really wanted to use this app, fix it or lose my money.",1
"AVOID THIS APP!!! you are better off listening to song on YouTube. I uninstalled it 2 hours after I installed it. You can search for a song but when you try to play it Spotify decides you really should listen to another. I searched for Should Have Been a Cowboy, song not album. I hit the play button and what comes out of my phone? Bubby Shot the Jukebox. Ok, I must have done something wrong so I do it again. I never did get this steaming pile of fecal matter to play it get correct song.",1
"Can't even start the app, I have to use spotify lite",1
It worked and now it doesn't at all I pay spotify premium just for it not to work,1
"Toooooo many ads....its irritating.an ad between 2 songs...worst uh.. Other than ads u can find all the songs, playlists... I'm gonna uninstall it due to ads ?˜’",1
This app used to be great but in like the past year it's gotten to where it doesn't load. Even songs that are downloaded won't load if you don't have internet connection. I don't understand why I'm paying such a high fee n can't have my music and podcast,1
"Been running into a bunch of bugs recently. The most annoying is that I can't add more than one thing to the queue. If I keep adding, it will just erase the previous addition and I have to restart my phone several times to get it to work. Every now and then the control bar will disappear so I can't pause whatever I'm listening to even if I try from my headphones. Not to mention the random freezing and shutting down that has been more frequent lately. I've reported it before, never heard back",1
The User Experience and UI of the mobile app is awful. Lots of missing features and functions such as sorting playlists are just hidden behind menu's and menu's and it's a very bad experience when compared to the desktop version.,1
"not sure what happened but for 2 days now, my mobile spotify app hasn't been working. it's showing my playlists on the home page, but not in my library. whenever i click on a playlist, it shows zero songs, so i can't play music on my phone at all. fix this please!!!!",1
App gets stuck on the logo screen,1
Plays music but adds are quite annoying. How.many times does it need to tell you to use tide pods because they have less water than liquid detergents. Stupid adds between the songs. Uninstalled after three weeks.,1
Good apps i wanna give 5 star but using this app longer and longer the ads come every 2 song after and says 30 min uninterrupted ads but when we play 3 song or more ads come again. Some song are unable to play. Last point when entering playlist it took time but when we turn off our net and enter the playlist it's fast... Wts does it mean?? Plzz fixed it,1
There appears to be more and more bugs happening every day. It's a shame the overall rating doesn't fully capture the current experience using the mobile app. Every issue I'm experiencing I can find in other users ratings.,1
"Since my spotify got premium, my spotify was like possessed by a demon, it changed the song by itself, turns up the volume by itself, and annoys me by opening other pop up screens when I am typing, just like a cellphone screen that gets hit by water. It is not worth it at all.",1
Ever time I played a song it would ether play a song that won't stop playing unless I restart my phone or it would pause at random times!,1
"The moment I paid for premium, the app ain't starting and getting hanged. Wasn't expecting this action from Spotify.",1
"The app doesn't load in my phone, but liter version of it does and any other music player",1
In the beginning Spotify was good but now it is the worst I can't skip music when I search for a song it gives me a playlist wih the same name and it doesn't even contain the song I want and songs are not full when I play a song it gives a very very short part of it uh And honestly sound cloud ?ï¸ is better ?˜Œ,1
No replay option!! You can only listen to music once!! Cheap app,1
"I stopped subscribing because you had podcaster that ia an anti vaxxer spreading disinformation. If he is gone , I will come back.",1
It's a pretty good app but i hate the update.,1
"You're always updating. Stop. Get it to where it works and don't touch it. Every time you guys update the are problems... or maybe, I don't know, DO IT RIGHT. App is stopping again for no reason. And no, I don't want to uninstall and download all my music again.",1
The volume of music when using earphones is low but when the ads pop it will blow my ears and it has 2-3 ads in a row what waste of time I could just open my youtube app.,1
This app doesn't let your critique anything; whether it be like racist or single minded podcasts like behind the bastards or necronomipod. I find it quite humorous that such a large business could be so reckless when so many of their podcast creators destroy lives without little to any evidence.,1
"I can still access my playlists and play songs on the web browser, but through the mobile app, i cannot",1
Usually I use use spotify daily but recently there's been a glitch and it just shows the logo when I open it and it doesn't work. I've tried doing things to my device to try and help it but nothings working.,1
"Jesus this is frustrating. Even though I force close this app several times, it immediately opens in my car and I can't get it to not connect. It is ridiculously frustrating. Borderline useless. I hope the engineers that worked on this get diarrhea and a cough for a week.",1
I like it but the new update is trash and is makes me want to get rid of it please fix it,1
"I mean I used to love spotify but now it literally plays an ad after every song. Not only this but it constantly exits the app and stops playing a song for no reason. It also skips songs on its own. It also plays those ads that supposedly gives you 30mins of ad free music if I watch it and when I do watch it, it starts playing ad after ad and it's annoying. I get you need to pay artists but the amount of ads played is ridiculous. Had to move to Apple music, can't use spotify no more.",1
"Spotify suddenly logged out my acc out of nowhere and they wouldn't let me log in. It always says, ""SOMETHING WENT WRONG, TRY TO USE YOUR EMIAL INSTEAD"" but whenever I try to use my email, it always says ""THERE'S NO USER FOUND IN THIS EMAIL"" It's frustrating!!!! I just want my acc back???!?!?!???",1
It's a good app but when I tried to play my own playlist I made it just starts playing random songs that I don't even like Spotify if you can make it an option to make it were the only songs in there are the ones we pick and not some random songs,1
I'm not able to open Spotify,1
I hate how it adds more songs to a single song and you just wanted to listen to that one song and it adds songs to your playlists too.Also why can't you remove songs?,1
Bro when I connect my Alex to my phone click on a song it just doesn't play that song even when I am not connected to my Alex very bad aap,1
